Constituency_Num,Constituency_Name,Serial_Num,Candidate_Name,Party_Name,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percent,Total_Rounds,Current_Round,State,District,Constituency_Category,Coalition,Election_Year
159,Bhabanipur,2,Mamata Banerjee,All India Trinamool Congress,58349,463,58812,42.19,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,3,Pradip Prasad,Indian National Congress,1243,14,1257,0.9,20,20,West Bengal,Kolkata,General,Left–Congress alliance,2026
159,Bhabanipur,4,Shrijeeb Biswas,Communist Party of India (Marxist),3513,43,3556,2.55,20,20,West Bengal,Kolkata,General,Left–Congress alliance,2026
159,Bhabanipur,5,Anumita Shaw,Socialist Unity Centre Of India (COMMUNIST),217,2,219,0.16,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,6,Manika Mukherjee,Bharatiya Nyay-Adhikar Raksha Party,70,3,73,0.05,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,7,Malay Guha Roy,Independent,67,1,68,0.05,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,8,Mumtaz Ali,Independent,79,0,79,0.06,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,9,Narayan Das,Independent,83,1,84,0.06,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,10,Safar Sekh,Independent,71,0,71,0.05,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,11,Sk Safi Ahamed,Independent,141,1,142,0.1,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,12,Subrata Bose,Independent,305,1,306,0.22,20,20,West Bengal,Kolkata,General,,2026
159,Bhabanipur,13,Nota,None of the Above,817,12,829,0.59,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,1,Ashutosh Chatterjee,Indian National Congress,2351,76,2427,1.75,20,20,West Bengal,Kolkata,General,Left–Congress alliance,2026
160,Rashbehari,2,Dasgupta Swapan,Bharatiya Janata Party,73398,725,74123,53.4,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,3,Debasish Kumar (Deba),All India Trinamool Congress,52666,592,53258,38.37,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,4,Dilip Chandra Halder,Socialist Unity Centre Of India (COMMUNIST),831,14,845,0.61,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,5,Manas Ghosh,Communist Party of India (Marxist-Leninist) (Liberation),5537,81,5618,4.05,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,6,Sk Alamgir,Independent,200,3,203,0.15,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,7,Debashis Nath,Independent,311,10,321,0.23,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,8,Gopal Ghosh,Independent,505,8,513,0.37,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,9,Pankaj Thakkar,Independent,206,4,210,0.15,20,20,West Bengal,Kolkata,General,,2026
160,Rashbehari,10,Nota,None of the Above,1260,36,1296,0.93,20,20,West Bengal,Kolkata,General,,2026
161,Ballygunge,1,Afreen Begum,Communist Party of India (Marxist),7128,57,7185,4.29,16,16,West Bengal,Kolkata,General,Left–Congress alliance,2026
161,Ballygunge,2,Dola Sarkar,Bahujan Samaj Party,376,7,383,0.23,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,3,Rohan Mitra,Indian National Congress,1948,27,1975,1.18,16,16,West Bengal,Kolkata,General,Left–Congress alliance,2026
161,Ballygunge,4,Shatorupa,Bharatiya Janata Party,46692,313,47005,28.08,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,5,Sobhandeb Chattopadhyay,All India Trinamool Congress,108071,410,108481,64.81,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,6,Ayasanul Haque Sk.,Socialist Unity Centre Of India (COMMUNIST),424,3,427,0.26,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,7,Faisal Khan,Aam Janata Unnayan party,112,0,112,0.07,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,8,Gobinda Naskar,Independent,136,1,137,0.08,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,9,Mehboob Alam,Independent,366,0,366,0.22,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,10,Reepa Bhattacharjee,Independent,158,4,162,0.1,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,11,Shaik Imran,Independent,140,1,141,0.08,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,12,Uttam Kumar Das,Independent,190,1,191,0.11,16,16,West Bengal,Kolkata,General,,2026
161,Ballygunge,13,Nota,None of the Above,806,13,819,0.49,16,16,West Bengal,Kolkata,General,,2026
162,Chowrangee,1,Bandyopadhyay Nayna,All India Trinamool Congress,62720,218,62938,57.15,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,2,Manash Sarkar,Indian National Congress,2105,12,2117,1.92,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
162,Chowrangee,3,Sanjay Basu,Communist Party of India (Marxist),2572,30,2602,2.36,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
162,Chowrangee,4,Santosh Kumar Pathak,Bharatiya Janata Party,40734,202,40936,37.17,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,5,Debasish Bhadra,Right to Recall Party,111,0,111,0.1,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,6,Prabir Seal,Socialist Unity Centre Of India (COMMUNIST),175,3,178,0.16,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,7,Johar Iqbal,Independent,34,0,34,0.03,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,8,Md Ehsan Elahi,Independent,65,0,65,0.06,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,9,Sayantan Patra,Independent,118,0,118,0.11,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,10,Sumanta Bhowmick,Independent,75,1,76,0.07,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,11,Tejash Bole,Independent,114,1,115,0.1,21,21,West Bengal,Kolkata,General,,2026
162,Chowrangee,12,Nota,None of the Above,823,9,832,0.76,21,21,West Bengal,Kolkata,General,,2026
163,Entally,1,Abdul Rauf,Communist Party of India (Marxist),4861,43,4904,2.97,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
163,Entally,2,Kashif Reza,Indian National Congress,1591,8,1599,0.97,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
163,Entally,3,Dr. Priyanka Tibrewal,Bharatiya Janata Party,60216,205,60421,36.57,21,21,West Bengal,Kolkata,General,,2026
163,Entally,4,Sandipan Saha,All India Trinamool Congress,94244,183,94427,57.16,21,21,West Bengal,Kolkata,General,,2026
163,Entally,5,Sams Mushafir,Socialist Unity Centre Of India (COMMUNIST),552,1,553,0.33,21,21,West Bengal,Kolkata,General,,2026
163,Entally,6,Sha Alam,Aam Janata Unnayan party,113,2,115,0.07,21,21,West Bengal,Kolkata,General,,2026
163,Entally,7,Anshar Ali,Independent,86,0,86,0.05,21,21,West Bengal,Kolkata,General,,2026
163,Entally,8,Ashok Das,Independent,96,1,97,0.06,21,21,West Bengal,Kolkata,General,,2026
163,Entally,9,Imran Ali,Independent,75,0,75,0.05,21,21,West Bengal,Kolkata,General,,2026
163,Entally,10,Kundan Kr. Shaw,Independent,74,0,74,0.04,21,21,West Bengal,Kolkata,General,,2026
163,Entally,11,Mantu Kar,Independent,135,1,136,0.08,21,21,West Bengal,Kolkata,General,,2026
163,Entally,12,Prem Chand Ram,Independent,261,3,264,0.16,21,21,West Bengal,Kolkata,General,,2026
163,Entally,13,Rashid Iqbal,Independent,1193,0,1193,0.72,21,21,West Bengal,Kolkata,General,,2026
163,Entally,14,Touseef Ahmed Khan,Independent,436,0,436,0.26,21,21,West Bengal,Kolkata,General,,2026
163,Entally,15,Uday Barua,Independent,132,3,135,0.08,21,21,West Bengal,Kolkata,General,,2026
163,Entally,16,Nota,None of the Above,686,6,692,0.42,21,21,West Bengal,Kolkata,General,,2026
164,Beleghata,1,Kunal Kumar Ghosh,All India Trinamool Congress,93333,424,93757,53.85,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,2,Paramita Roy,Communist Party of India (Marxist),10408,117,10525,6.05,23,23,West Bengal,Kolkata,General,Left–Congress alliance,2026
164,Beleghata,3,Partha Chaudhury,Bharatiya Janata Party,64817,364,65181,37.44,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,4,Shahina Javed,Indian National Congress,1621,17,1638,0.94,23,23,West Bengal,Kolkata,General,Left–Congress alliance,2026
164,Beleghata,5,Jayanti Mitra,Socialist Unity Centre Of India (COMMUNIST),296,2,298,0.17,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,6,Abhijit Hazra,Independent,85,1,86,0.05,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,7,Debdyuti Deb,Independent,145,2,147,0.08,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,8,Nazir Ahmed,Independent,203,2,205,0.12,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,9,Pritambar Das,Independent,170,1,171,0.1,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,10,Sonali Saha,Independent,305,1,306,0.18,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,11,Subrata De,Independent,225,1,226,0.13,23,23,West Bengal,Kolkata,General,,2026
164,Beleghata,12,Nota,None of the Above,1558,10,1568,0.9,23,23,West Bengal,Kolkata,General,,2026
165,Jorasanko,1,Bharatram Tewari,Communist Party of India (Marxist),4071,37,4108,3.84,22,22,West Bengal,Kolkata,General,Left–Congress alliance,2026
165,Jorasanko,2,Deepak Singh,Indian National Congress,1098,13,1111,1.04,22,22,West Bengal,Kolkata,General,Left–Congress alliance,2026
165,Jorasanko,3,Vijay Ojha,Bharatiya Janata Party,52653,215,52868,49.48,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,4,Vijay Upadhyay,All India Trinamool Congress,46874,197,47071,44.05,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,5,Ansuman Mitra,Socialist Unity Centre Of India (COMMUNIST),287,1,288,0.27,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,6,Bijoy Ghorai,Independent,65,0,65,0.06,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,7,Bijoy Ojha,Independent,93,1,94,0.09,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,8,Hariram Singh,Independent,40,1,41,0.04,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,9,Lakshmi Prasad,Independent,94,0,94,0.09,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,10,Pawan Kumar Sharma,Independent,247,1,248,0.23,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,11,Pradeep Kumar Saraff,Independent,125,0,125,0.12,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,12,Pritam Singh,Independent,61,1,62,0.06,22,22,West Bengal,Kolkata,General,,2026
165,Jorasanko,13,Nota,None of the Above,665,7,672,0.63,22,22,West Bengal,Kolkata,General,,2026
166,Shyampukur,1,Jhuma Das,All India Forward Bloc,7291,65,7356,6.3,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
166,Shyampukur,2,Purna Ghosh,Indian National Congress,1128,8,1136,0.97,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
166,Shyampukur,3,Purnima Chakraborty,Bharatiya Janata Party,59993,255,60248,51.6,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,4,Shashi Panja,All India Trinamool Congress,45335,280,45615,39.06,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,5,Gouranga Khatua,Socialist Unity Centre Of India (COMMUNIST),430,4,434,0.37,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,6,Anita Jaiswal,Independent,87,0,87,0.07,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,7,Ayan Chakraborty,Independent,91,2,93,0.08,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,8,Barnali Ghosh,Independent,53,1,54,0.05,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,9,Chhaya Ghosh,Independent,139,1,140,0.12,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,10,Rima Mondal,Independent,360,4,364,0.31,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,11,Sanjay Bagaria,Independent,185,1,186,0.16,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,12,Uma Goswami,Independent,111,2,113,0.1,21,21,West Bengal,Kolkata,General,,2026
166,Shyampukur,13,Nota,None of the Above,925,17,942,0.81,21,21,West Bengal,Kolkata,General,,2026
167,Maniktala,1,Sanjay Prajapati,Bahujan Samaj Party,502,2,504,0.33,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,2,Shrreya Pande,All India Trinamool Congress,60353,373,60726,40.29,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,3,Sugato Roy Chaudhuri,Indian National Congress,1405,21,1426,0.95,20,20,West Bengal,Kolkata,General,Left–Congress alliance,2026
167,Maniktala,4,Tapas Roy,Bharatiya Janata Party,75944,426,76370,50.67,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,5,Mousumi Ghosh,Communist Party of India,8926,88,9014,5.98,20,20,West Bengal,Kolkata,General,Left–Congress alliance,2026
167,Maniktala,6,Pranati Paul,Amra Bangalee,175,3,178,0.12,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,7,Subir Samanta,Socialist Unity Centre Of India (COMMUNIST),152,1,153,0.1,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,8,Pintu Pyne,Independent,70,0,70,0.05,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,9,Pratima Saha,Independent,88,2,90,0.06,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,10,Ricky Paul,Independent,116,1,117,0.08,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,11,Shyamal Guha,Independent,233,2,235,0.16,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,12,Subham Majumdar,Independent,219,4,223,0.15,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,13,Tapas Roy,Independent,553,5,558,0.37,20,20,West Bengal,Kolkata,General,,2026
167,Maniktala,14,Nota,None of the Above,1042,16,1058,0.7,20,20,West Bengal,Kolkata,General,,2026
168,Kashipur,1,Atin Ghosh,All India Trinamool Congress,66341,376,66717,44.32,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,2,Daya Ram Jaiswara,Bahujan Samaj Party,370,0,370,0.25,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,3,Rajendra Gupta,Communist Party of India (Marxist),11035,116,11151,7.41,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
168,Kashipur,4,Ritesh Tiwari,Bharatiya Janata Party,67856,512,68368,45.41,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,5,Tarak Pal,Indian National Congress,1321,19,1340,0.89,21,21,West Bengal,Kolkata,General,Left–Congress alliance,2026
168,Kashipur,6,Harsh Gupta,National Republic Party Of India,95,0,95,0.06,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,7,Nilratan Naiya,Socialist Unity Centre Of India (COMMUNIST),213,2,215,0.14,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,8,Phooltushy Dutta,Jan Sangh Party,148,1,149,0.1,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,9,Arafat Sekh,Independent,63,2,65,0.04,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,10,Binay Singh,Independent,68,1,69,0.05,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,11,Bivash Das,Independent,124,0,124,0.08,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,12,Soumya Chattopadhyay,Independent,288,1,289,0.19,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,13,Surajit Gupta,Independent,183,3,186,0.12,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,14,Tapas Sardar,Independent,153,1,154,0.1,21,21,West Bengal,Kolkata,General,,2026
168,Kashipur,15,Nota,None of the Above,1235,15,1250,0.83,21,21,West Bengal,Kolkata,General,,2026
169,Bally,1,Putul Chowdhury,Socialist Unity Centre Of India (COMMUNIST),157,0,157,0.13,15,15,West Bengal,Howrah,General,,2026
169,Bally,2,Sankar Maitra,Communist Party of India (Marxist),11102,182,11284,9.58,15,15,West Bengal,Howrah,General,Left–Congress alliance,2026
169,Bally,3,Kailash Kumar Mishra,All India Trinamool Congress,45342,300,45642,38.73,15,15,West Bengal,Howrah,General,,2026
169,Bally,4,Sanjay Kumar Singh,Bharatiya Janata Party,57216,423,57639,48.91,15,15,West Bengal,Howrah,General,,2026
169,Bally,5,Sanjay Singh,Independent,132,0,132,0.11,15,15,West Bengal,Howrah,General,,2026
169,Bally,6,Priyanka Choudhury,Indian National Congress,1267,16,1283,1.09,15,15,West Bengal,Howrah,General,Left–Congress alliance,2026
169,Bally,7,Sanjay Singh,Independent,145,0,145,0.12,15,15,West Bengal,Howrah,General,,2026
169,Bally,8,Kanchan Sonkar,National Republic Party Of India,44,0,44,0.04,15,15,West Bengal,Howrah,General,,2026
169,Bally,9,Pratap Goswami,Independent,98,0,98,0.08,15,15,West Bengal,Howrah,General,,2026
169,Bally,10,Nishu Kurmi,Independent,45,1,46,0.04,15,15,West Bengal,Howrah,General,,2026
169,Bally,11,Rupali Sarkar,Independent,211,1,212,0.18,15,15,West Bengal,Howrah,General,,2026
169,Bally,12,Alok Pakhira,Independent,43,0,43,0.04,15,15,West Bengal,Howrah,General,,2026
169,Bally,13,Abdul Qadir Khan,Aam Janata Unnayan party,135,0,135,0.11,15,15,West Bengal,Howrah,General,,2026
169,Bally,14,Indranath Das,Independent Nationalist Front,54,0,54,0.05,15,15,West Bengal,Howrah,General,,2026
169,Bally,15,Nota,None of the Above,907,17,924,0.78,15,15,West Bengal,Howrah,General,,2026
170,Howrah Uttar,1,Umesh Rai,Bharatiya Janata Party,67166,373,67539,50.76,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,2,Om Prakash Jaiswal,Indian National Congress,910,10,920,0.69,18,18,West Bengal,Howrah,General,Left–Congress alliance,2026
170,Howrah Uttar,3,Gautam Chowdhury,All India Trinamool Congress,56042,247,56289,42.3,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,4,Gautam Ray,Communist Party of India (Marxist),5923,74,5997,4.51,18,18,West Bengal,Howrah,General,Left–Congress alliance,2026
170,Howrah Uttar,5,Priti Devi,Bahujan Samaj Party,150,0,150,0.11,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,6,Ganeshlal Gupta,National Republic Party Of India,92,1,93,0.07,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,7,Gautam Verma,Independent,50,0,50,0.04,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,8,Chandra Kanta Jaiswal,Independent,56,0,56,0.04,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,9,Monoranjan Polley,Independent,56,0,56,0.04,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,10,Shankar Kha,Independent,142,2,144,0.11,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,11,Sisir Samanta,Independent,167,1,168,0.13,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,12,Soumen Manna,Independent,503,0,503,0.38,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,13,Harinaarayan Chowdhary,Independent,248,2,250,0.19,18,18,West Bengal,Howrah,General,,2026
170,Howrah Uttar,14,Nota,None of the Above,842,6,848,0.64,18,18,West Bengal,Howrah,General,,2026
171,Howrah Madhya,1,Aparna Bose,Indian National Congress,2728,19,2747,1.42,17,17,West Bengal,Howrah,General,Left–Congress alliance,2026
171,Howrah Madhya,2,Arup Roy,All India Trinamool Congress,95416,532,95948,49.6,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,3,Imteaz Ahmed,Communist Party of India (Marxist),11152,128,11280,5.83,17,17,West Bengal,Howrah,General,Left–Congress alliance,2026
171,Howrah Madhya,4,Debnath Kundu,Bahujan Samaj Party,437,2,439,0.23,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,5,Biplab Kumar Mandal,Bharatiya Janata Party,79267,598,79865,41.28,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,6,Asif Hussain,Aam Janata Unnayan party,200,3,203,0.1,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,7,Sankar Mondal (Bultu),Bharatiya Nyay-Adhikar Raksha Party,86,0,86,0.04,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,8,Shrirup Das,Socialist Unity Centre Of India (COMMUNIST),167,1,168,0.09,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,9,Amajit Basu,Independent,93,0,93,0.05,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,10,Arijit Nandy,Independent,130,0,130,0.07,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,11,Debasish Ghorui,Independent,126,1,127,0.07,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,12,Renu Prasad,Independent,255,0,255,0.13,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,13,Sharmistha Das,Independent,168,2,170,0.09,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,14,Subrata Mondal,Independent,251,1,252,0.13,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,15,Saikat Ram,Independent,586,0,586,0.3,17,17,West Bengal,Howrah,General,,2026
171,Howrah Madhya,16,Nota,None of the Above,1083,27,1110,0.57,17,17,West Bengal,Howrah,General,,2026
172,Shibpur,1,Dr. Jagannath Bhattacharyya,All India Forward Bloc,12366,176,12542,6.92,20,20,West Bengal,Howrah,General,Left–Congress alliance,2026
172,Shibpur,2,Bimalesh Kumar Hela,Bahujan Samaj Party,667,4,671,0.37,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,3,Dr. Rana Chatterjee,All India Trinamool Congress,73168,389,73557,40.57,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,4,Rudranil Ghosh,Bharatiya Janata Party,88972,643,89615,49.42,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,5,Shrabanti Singh,Indian National Congress,1954,39,1993,1.1,20,20,West Bengal,Howrah,General,Left–Congress alliance,2026
172,Shibpur,6,Kartick Shil,Socialist Unity Centre Of India (COMMUNIST),318,0,318,0.18,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,7,Abhisek Mondal,Independent,176,1,177,0.1,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,8,Raj Roy,Independent,359,1,360,0.2,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,9,Sanjay Karmakar,Independent,569,2,571,0.31,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,10,Surojit Das,Independent,217,2,219,0.12,20,20,West Bengal,Howrah,General,,2026
172,Shibpur,11,Nota,None of the Above,1270,30,1300,0.72,20,20,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,1,Abhijit Banerjee,Communist Party of India (Marxist),21266,332,21598,9.73,22,22,West Bengal,Howrah,General,Left–Congress alliance,2026
173,Howrah Dakshin,2,Deepshikha Bhowmick,Indian National Congress,2574,35,2609,1.17,22,22,West Bengal,Howrah,General,Left–Congress alliance,2026
173,Howrah Dakshin,3,Nandita Chowdhury,All India Trinamool Congress,100008,532,100540,45.28,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,4,Shyamal Kumar Hati,Bharatiya Janata Party,91824,888,92712,41.75,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,5,Rita Ghoshal,Socialist Unity Centre Of India (COMMUNIST),488,10,498,0.22,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,6,Avijit Das,Independent,154,5,159,0.07,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,7,Avisek Das,Independent,139,2,141,0.06,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,8,Amit Chakraborty,Independent,310,1,311,0.14,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,9,Madhusri Ghosh,Independent,337,2,339,0.15,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,10,Pabitra Biswas,Independent,520,5,525,0.24,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,11,Rajesh Kumar Singh,Independent,743,2,745,0.34,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,12,Samir Bachar,Independent,302,1,303,0.14,22,22,West Bengal,Howrah,General,,2026
173,Howrah Dakshin,13,Nota,None of the Above,1531,43,1574,0.71,22,22,West Bengal,Howrah,General,,2026
174,Sankrail,1,Priya Paul,All India Trinamool Congress,105157,255,105412,45.99,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,2,Barnali Dhali Naskar,Bharatiya Janata Party,88192,480,88672,38.69,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,3,Bechuram Malick,Indian National Congress,2213,8,2221,0.97,22,22,West Bengal,Howrah,SC,Left–Congress alliance,2026
174,Sankrail,4,Samir Malick,Communist Party of India (Marxist),29043,135,29178,12.73,22,22,West Bengal,Howrah,SC,Left–Congress alliance,2026
174,Sankrail,5,Kousik Naskar,Independent,352,0,352,0.15,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,6,Nilkamal Das,Independent,199,0,199,0.09,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,7,Baruna Das,Independent,200,0,200,0.09,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,8,Bimal Kanti Naskar,Independent,325,0,325,0.14,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,9,Rekha Mondal,Independent,336,0,336,0.15,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,10,Srikumar Naskar,Independent,546,0,546,0.24,22,22,West Bengal,Howrah,SC,,2026
174,Sankrail,11,Nota,None of the Above,1749,20,1769,0.77,22,22,West Bengal,Howrah,SC,,2026
175,Panchla,1,Gulsan Mullick,All India Trinamool Congress,123547,420,123967,52.72,18,18,West Bengal,Howrah,General,,2026
175,Panchla,2,Farid Mollah,All India Forward Bloc,20586,58,20644,8.78,18,18,West Bengal,Howrah,General,Left–Congress alliance,2026
175,Panchla,3,Ranjan Paul,Bharatiya Janata Party,85207,440,85647,36.42,18,18,West Bengal,Howrah,General,,2026
175,Panchla,4,Rahul Pandey,Indian National Congress,1721,7,1728,0.73,18,18,West Bengal,Howrah,General,Left–Congress alliance,2026
175,Panchla,5,Sekh Mohinuddin,Amra Bangalee,431,2,433,0.18,18,18,West Bengal,Howrah,General,,2026
175,Panchla,6,Shyamal Mondal,Independent,535,2,537,0.23,18,18,West Bengal,Howrah,General,,2026
175,Panchla,7,Sujit Khan,Independent,468,0,468,0.2,18,18,West Bengal,Howrah,General,,2026
175,Panchla,8,Nota,None of the Above,1726,13,1739,0.74,18,18,West Bengal,Howrah,General,,2026
176,Uluberia Purba,1,Alam Deiyan Sekh,Indian National Congress,1910,16,1926,0.93,16,16,West Bengal,Howrah,Uluberia,Left–Congress alliance,2026
176,Uluberia Purba,2,Ritabrata Banerjee,All India Trinamool Congress,95280,353,95633,45.97,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,3,Rudra Prosad Banerjee,Bharatiya Janata Party,83012,783,83795,40.28,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,4,Nasir Khan,All India Secular Front,21837,72,21909,10.53,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,5,Latiful Rahaman Molla,Aam Janata Unnayan party,274,0,274,0.13,16,16,West Bengal,Howrah,Uluberia,,2026
